book_id,chap_num,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Author,Date,disp
289,4,-0.24218402386461868,-0.010564867085032653,0.005691835995366407,-0.014445538907999569,0.15237489719522998,0.11542155955746392,0.2973785125318291,-0.16925966560147662,-0.02835781348386594,-0.09058377136956924,Josiah  Henson,1876,1876 Josiah  Henson
289,5,-0.14824274974434104,0.32362384908959685,-0.18093369045258118,-0.009416555953708177,-0.03539767729923242,0.11301171880483385,-0.03621752571968874,0.0014243803040224316,-0.0757781021252205,-0.14141737881768363,Josiah  Henson,1876,1876 Josiah  Henson
289,6,-0.023771125534189676,0.1717661901861846,-0.08137205844652103,0.05980002838637413,0.0831644231613602,0.09261805163927095,0.0699834108732105,-0.062292091254222075,-0.1361520953642126,-0.08205512738502191,Josiah  Henson,1876,1876 Josiah  Henson
289,7,-0.1397338483256954,0.24764955696178037,-0.17333657192310636,-0.005787244652582093,-0.01257928023190184,0.08265834977966321,-0.2127021055770519,0.024179375445716272,-0.11908284326883392,-0.11592450463006698,Josiah  Henson,1876,1876 Josiah  Henson
289,8,-0.06375441282957903,0.1799698334485906,-0.07200000782959443,0.12054130090306905,-0.15275476673569974,0.03012762190434996,-0.2671828267455289,-0.12047220129544786,-0.07425500058230815,0.2179431702694284,Josiah  Henson,1876,1876 Josiah  Henson
289,9,-0.07304359854076246,0.1642919718545738,0.016611059614488735,-0.03332019710613464,0.03880599865270813,-0.0009802420371758276,-0.03976312652074754,-0.06032764311773282,-0.09127809673151491,0.22769506298506464,Josiah  Henson,1876,1876 Josiah  Henson
289,10,-0.1378878957893978,0.19771747450429308,-0.0849257859285638,0.008242384541993188,0.01118045655476801,-0.02902854035963169,-0.1260295817237491,-0.07040044286017273,-0.1174461267790595,0.05879797807449118,Josiah  Henson,1876,1876 Josiah  Henson
289,11,-0.21069304807602166,0.14131510983926684,-0.051190476215716686,0.046234463602929654,-0.021777077466599223,-0.030097871867436773,-0.17688236158942391,-0.15133786876456887,-0.03451281049745201,0.0408253293216323,Josiah  Henson,1876,1876 Josiah  Henson
289,12,-0.15682669818000958,0.11451207624105357,0.02441384004905383,0.13284648076444477,-0.09594333651601909,-0.033418385168237405,-0.28172966148960793,-0.12707737715438278,0.033144443102159624,0.24987369587193714,Josiah  Henson,1876,1876 Josiah  Henson
289,13,-0.04085311810169977,-0.0109058296749029,-0.031396064969710376,0.05649638962457241,0.08700911789036518,-0.025726201582422493,0.03647171905080457,-0.07925782505976763,-0.017604882474193707,-0.040345062418938274,Josiah  Henson,1876,1876 Josiah  Henson
289,14,0.15253523462342555,0.12484428301603656,-0.05722692497680893,0.21680531111781265,0.01145199688817461,0.021024638018899148,-0.013251544832508198,-0.07047296019187008,0.029875816835331227,0.032947075687737394,Josiah  Henson,1876,1876 Josiah  Henson
