term_str,stem,n,rank,p,i,stop,max_pos,n_pos,cat_pos,df,idf,tfidf_mean,tfidf_sum,dfidf,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
wait,wait,171,851,0.00011512267633966441,13.084540342599395,0,VB,6,"{'NNP', 'VBP', 'VBD', 'WRB', 'VB', 'NN'}",105,2.1683975316957187,0.00023698259339176672,0.11185578408091389,227.68174082805047,-0.0415182125915612,-0.016144167334759513,-0.003617779692237496,-0.0012338208771589794,-0.01272138446834121,-0.005676023837183505,-0.03641218792439223,0.005988901657468294,0.011446250699121243,-0.03913155906214085
preach,preach,339,448,0.00022822565660319435,12.097251394348948,0,VB,6,"{'NNP', 'VBP', 'FW', 'VBZ', 'VB', 'NN'}",105,2.1683975316957187,0.000455146003706653,0.21482891374954022,227.68174082805047,-0.023884973550652423,-0.08687989533825176,0.016337093821967342,0.012710139049545672,0.06243441760352068,0.1819855820976344,0.06638167774065547,-0.009079908475124883,-0.1524071776722857,-0.07538815933385956
equal,equal,172,847,0.00011579590836504257,13.076128102783194,0,JJ,4,"{'JJ', 'VB', 'VBP', 'NNP'}",105,2.1683975316957187,0.00023613774906791133,0.11145701756005415,227.68174082805047,0.021520712572551594,0.0037888006839321945,0.0213477661434943,0.009709482852118081,0.037139455137436946,0.0034114022959665477,-0.004254635626011034,0.02329417602791435,0.01538796802450663,0.006403013052873598
sympathy,sympathi,173,843,0.00011646914039042071,13.067764629848568,0,NN,5,"{'NNP', 'VBN', 'JJ', 'NN', 'VB'}",105,2.1683975316957187,0.00025330842170990234,0.1195615750470739,227.68174082805047,0.0034117708940783436,0.003938469649821567,-0.005843187599133999,-0.011066913772723945,0.051345631747664336,-0.006074639501694956,-0.019691138410232616,0.006332239521855805,-0.015415927402402997,-0.0055979285605929656
whole,whole,485,325,0.0003265175323084049,11.580551920410802,0,JJ,3,"{'JJ', 'NN', 'NNP'}",253,0.8996494746675312,0.0003103033097472033,0.14646316220067995,227.6113170908854,0.00885131791026408,0.0047206169439074136,0.0008147271113008144,0.007956145730102464,0.004416330767796982,-0.013780236043580007,-0.004081459626970679,-0.010935811778644262,-0.01159626811574003,-0.010413064235607429
number,number,620,262,0.00041740385573445574,11.226268452211055,0,NN,2,"{'NN', 'NNP'}",254,0.8939583625896754,0.00036412769572621563,0.17186827238277377,227.06542409777757,0.016626318395069277,-0.021947441591564504,0.018038353098299487,0.020423232423934595,-0.01766097018031084,-0.010570614620899237,-0.03977484021202142,-0.0031960299525418214,-0.004497410509016552,-0.03703843799533831
latter,latter,165,889,0.00011108328418739548,13.136070643239476,0,NN,3,"{'JJ', 'NN', 'JJR'}",104,2.182203331220749,0.00024475351554447593,0.11552365933699264,226.94914644695788,0.02087181730177573,0.022698406737927675,0.027680198773725972,0.032396910498599475,0.024278776797621453,0.007404691747220485,0.0011243879274311264,0.019686957304873905,0.005389663691557344,-0.006472591274199915
horse,hors,268,547,0.00018042618280134537,12.43630366702752,0,NN,3,"{'VB', 'NN', 'NNP'}",104,2.182203331220749,0.00043290550986545024,0.20433140065649252,226.94914644695788,-0.05300307352645248,0.07166511163576522,-0.07627427366122438,0.0033106877636531196,-0.058869040835266,0.08463651270636201,-0.04311831206753767,0.017068729384367428,-0.05211828650865409,-0.13595513530615225
table,tabl,232,626,0.00015618982988773182,12.64441186235772,0,NN,3,"{'JJ', 'NN', 'NNP'}",104,2.182203331220749,0.00032790015427056675,0.1547688728157075,226.94914644695788,-0.026380124299349363,0.003815720893759015,0.002798920607028069,0.016861069995621255,0.004496977885226789,-0.02712922471595975,-0.027404802259966395,0.06927187844642069,0.047956379936938784,-0.024634284085833943
reach,reach,153,949,0.00010300449988285763,13.24500501479264,0,VB,4,"{'NN', 'VB', 'VBP', 'NNP'}",104,2.182203331220749,0.0002538899956603695,0.1198360779516944,226.94914644695788,0.003668550906837703,0.007729268606469102,-0.010196814693708865,0.010718795349772605,-0.004568528828121464,-0.0018585538496780555,-0.019777827663895388,-0.024618648744939874,-0.01358168079547675,0.0143335603099038
seat,seat,172,847,0.00011579590836504257,13.076128102783194,0,NN,3,"{'VB', 'NN', 'VBP'}",104,2.182203331220749,0.00021655764863124055,0.10221521015394554,226.94914644695788,0.0021200501440560167,-0.023229413743683293,0.030545486677084868,-0.008231527297847215,0.006264640950130293,0.003103518082667232,-0.012563197484343524,0.03564026543413618,0.011274232625927857,-0.015771086487911458
winter,winter,173,843,0.00011646914039042071,13.067764629848568,0,NN,3,"{'JJ', 'NN', 'NNP'}",103,2.1961425221786226,0.00027163725221497636,0.12821278304546885,226.20267978439813,-0.013958148868099056,-0.016554317172490545,-0.016380646330140088,0.026950063601375397,0.006789722007277823,-0.035155423982862415,0.006698814498662829,0.029019638553073514,0.001217044281541066,-0.023266903979064626
government,govern,365,420,0.00024572968926302635,11.990640203717913,0,NN,2,"{'NN', 'NNP'}",103,2.1961425221786226,0.00042441675577508504,0.20032470872584013,226.20267978439813,0.07876188639521937,0.04972156543613719,0.10611469790498848,-0.006289299935052221,-0.015914961841103702,-0.039715281395219716,-0.02166570437572897,-0.061435039159008886,-0.007683188692979002,-0.07760933580066649
interested,interest,166,884,0.00011175651621277364,13.127353426138367,0,JJ,3,"{'JJ', 'VBD', 'VBN'}",103,2.1961425221786226,0.0002405928536234979,0.11355982691029101,226.20267978439813,0.021652841052875037,-0.03841814311936311,-0.014701679182121532,-0.01039062075272489,0.008869089558484165,-0.007064336707184711,-0.02891613195759241,-0.018434428116922006,-0.0004056198671289348,-0.014843722296766263
chance,chanc,162,906,0.00010906358811126102,13.162542854600668,0,NN,2,"{'NN', 'NNP'}",103,2.1961425221786226,0.00022944665043168061,0.10829881900375325,226.20267978439813,-0.03253577539217202,-0.022697730489378343,-0.0012706828845428142,-0.00021803129819957206,-0.014343381700763384,-0.0018017241239017734,-0.014339011937258127,-0.007945192089634184,0.010745400861205918,-0.03524902797033738
plan,plan,135,1079,9.088632342605084e-05,13.425577260434462,0,NN,2,"{'VB', 'NN'}",102,2.210217707390346,0.00024714202357384925,0.11665103512685684,225.44220615381528,0.018268051951715814,0.009382214062310122,-0.019306724088958616,0.01937536582053944,-0.009729737601090676,-0.009028878350185654,-0.0034366049390334953,0.008321611142934648,-0.03218237956780999,0.0056888553322973585
chapter,chapter,152,954,0.00010233126785747948,13.254465344041707,0,NN,2,"{'NN', 'NNP'}",102,2.210217707390346,0.00025777701523710205,0.12167075119191216,225.44220615381528,-0.0004839946032738964,-0.01519494168727629,0.0007075551972286211,0.022653385564617448,0.01289433068306054,0.011462049413688533,0.004717536172458946,0.012901103695042385,-0.0056492511695154235,0.011317436706508387
praise,prais,300,502,0.00020196960761344632,12.27357416698941,0,VB,6,"{'NNP', 'VBP', 'RB', 'VBZ', 'VB', 'NN'}",102,2.210217707390346,0.00036057852126776416,0.1701930620383847,225.44220615381528,-0.0852598502507596,-0.13726542374979245,0.07232130895023464,0.021923620252251457,-0.00645566676519801,-0.01620138352025823,-0.014038691803724086,-0.03411765635922882,0.018435473003375686,-0.05964163408830916
floor,floor,188,788,0.00012656762077109304,12.947804005807654,0,NN,2,"{'NN', 'NNP'}",102,2.210217707390346,0.00025048342990380143,0.11822817891459428,225.44220615381528,-0.03753307812859026,-0.003369977945792527,-0.014603895484701783,-0.010106964559794197,-0.0021275140873020584,-0.03899143326774427,-0.0032750230089950943,0.039719470284685345,0.019869596252729976,-0.016941246463237563
worth,worth,184,807,0.0001238746926695804,12.97883090142828,0,JJ,5,"{'NNP', 'VBP', 'IN', 'JJ', 'NN'}",102,2.210217707390346,0.0002744069374408327,0.12952007447207303,225.44220615381528,0.005647176196873884,0.004395472250427478,-0.005163255951849043,-0.024248193586436376,0.05810940236686045,-0.018460033836530186,-0.0025220742210082226,0.0498065327088445,-0.04750145509540458,0.019377366362027193
thank,thank,192,774,0.00012926054887260564,12.917430356764136,0,VB,7,"{'CC', 'NNP', 'VBP', 'VBD', 'JJ', 'VB', 'NN'}",102,2.210217707390346,0.00022626392943470117,0.10679657469317895,225.44220615381528,-0.038877493191423244,-0.05353747344558841,0.030506057226389743,-0.0026709895144987786,0.01705511986118607,-0.025555958365186263,-0.01632641329568269,-0.013650885705609678,0.00924587765832491,-0.024899015144230006
allow,allow,137,1061,9.223278747680716e-05,13.404360774524765,0,VB,4,"{'IN', 'NN', 'VB', 'VBP'}",101,2.2244315666100465,0.000214092418756391,0.10105162165301655,224.6675882276147,0.006390025877108801,0.006030483845737861,0.006731815368247913,-0.0006950575336171556,0.013176981868982248,0.008794664198867458,0.0029837023571365733,0.022448590974691974,-0.02726760397520889,0.0032221013068395345
society,societi,264,556,0.00017773325469983277,12.45799873812684,0,NN,4,"{'VB', 'NN', 'NNP', 'JJ'}",101,2.2244315666100465,0.0004123179260246012,0.19461406108361176,224.6675882276147,0.04348162920117878,-0.017205577048263677,0.014962158938094687,0.11462635360433857,0.12243445198490761,0.02493420520992067,0.012026498395308753,0.033911159152711076,0.036373639065276915,-0.017926045161680212
expect,expect,148,989,9.963833975596686e-05,13.292939491856343,0,VB,2,"{'VB', 'VBP'}",101,2.2244315666100465,0.0002137510526954712,0.10089049687226241,224.6675882276147,0.00687181083084512,-0.00907051938544033,0.010835751739052804,-0.03318222465766772,-0.00277449210934378,0.0007073585200020517,-0.026428776334350583,0.003730199476867876,0.013382453759280299,-0.009005097744999305
bright,bright,154,944,0.00010367773190823578,13.23560631679039,0,JJ,4,"{'JJ', 'NN', 'NNP', 'VBN'}",101,2.2244315666100465,0.0002299812770710279,0.10855116277752518,224.6675882276147,-0.026562236598295205,-0.0029103608390157114,0.0010285292435306158,-0.02667237481521488,0.020558108725707017,-0.048167644037703614,0.006073904517021538,0.005194736561828796,0.006441593114832898,0.002506318284064493
portion,portion,164,896,0.00011041005216201732,13.144840852867208,0,NN,1,{'NN'},101,2.2244315666100465,0.0002388848366408333,0.11275364289447332,224.6675882276147,0.0255687017799325,0.006216151202794289,-0.008987153265108848,0.009048537370532886,0.005898962353534738,-0.015980210770930658,-0.008592851698202559,0.011212064894358015,-0.02351235270141111,-0.028788019541991068
low,low,161,909,0.00010839035608588286,13.171475979370674,0,JJ,4,"{'JJ', 'NN', 'NNP', 'VB'}",101,2.2244315666100465,0.00022874261399955496,0.10796651380778995,224.6675882276147,-0.014957123355858956,0.016309900497385024,0.016284948200982346,-0.018812799920927537,0.04321196034160099,-0.0489399567622123,-0.017487366052947456,0.051229041333061096,-0.0023432369083354367,0.014591353973883841
hand,hand,607,264,0.00040865183940453975,11.25684015122961,0,NN,3,"{'JJ', 'NN', 'NNP'}",259,0.8658347616752873,0.0003366357174066467,0.15889205861593722,224.2512032738994,-0.027544803378929162,0.000522784378472397,0.009287846291230495,-0.024943343332530326,0.021987894005769445,-0.029043347446515596,-0.022370005133094117,0.02517938795896026,-0.008603162151442861,-0.019426965266336256
appearance,appear,143,1026,9.627217962907609e-05,13.342521520706903,0,NN,1,{'NN'},100,2.2387868595871163,0.00021939463052723094,0.103554265608853,223.87868595871163,0.0016228597514802783,0.026953583642376457,0.003429554811441073,0.018863504585757054,0.005754530278538513,0.010372248864910836,-0.039567039737918856,0.014547534149982975,-0.007092917588069154,-0.010076586540298195
usual,usual,130,1117,8.752016329916007e-05,13.480025044456838,0,JJ,1,{'JJ'},100,2.2387868595871163,0.00020178073242279565,0.09524050570355955,223.87868595871163,-0.017706305875474962,0.01203704224496737,-0.01622023665205352,-0.006420870615833038,0.001937156268511347,-0.0072356346419214955,-0.01940911057675236,0.03544142601481225,-0.027132905967986405,-0.021367508062075838
direction,direct,130,1117,8.752016329916007e-05,13.480025044456838,0,NN,1,{'NN'},100,2.2387868595871163,0.00024136900624396976,0.11392617094715372,223.87868595871163,0.006529167959915145,0.0005911825109920923,-0.0004940534655987603,0.02432638675045622,-0.010803988460777644,0.00011897355120040437,-0.04459463131018122,-0.00330232519083857,-0.002792783284921291,0.02945624785097724
plantation,plantat,254,576,0.00017100093444605123,12.513708170713127,0,NN,2,"{'NN', 'NNP'}",100,2.2387868595871163,0.00043984945276785015,0.20760894170642527,223.87868595871163,-0.03874754117180619,0.08307775011331038,-0.07124129750069956,-0.001429460510902987,-0.024539033859091442,0.03979645190778852,-0.017247014500522722,-0.02607390172072071,0.040386147448312426,-0.14398826494585643
rule,rule,212,694,0.00014272518938016873,12.774472402922093,0,NN,3,"{'VB', 'NN', 'NNP'}",100,2.2387868595871163,0.0003289063086894278,0.15524377770140993,223.87868595871163,0.05130401803191879,-0.02224378751564761,-0.014217673846404547,-0.03226485707091399,0.03995107544838216,0.00343087394185193,-0.01873303480342208,-0.011831271723140913,0.0364491824681567,-0.0061890549053264235
building,build,264,556,0.00017773325469983277,12.45799873812684,0,NN,3,"{'NN', 'NNP', 'VBG'}",100,2.2387868595871163,0.00040924172450142,0.19316209396467024,223.87868595871163,0.06425632968695898,-0.062169693201702854,-0.08314034010966365,0.0434642874298593,-0.04564550720878547,-0.09227382574397232,0.003324705509313181,0.02405772726766633,-0.078859051050326,-0.007635505563978314
single,singl,154,944,0.00010367773190823578,13.23560631679039,0,JJ,1,{'JJ'},99,2.2532864292822317,0.000245921739504196,0.11607506104598053,223.07535649894095,0.01456856687964022,0.014098580750321233,-0.009773231045755542,-0.009750002156009128,0.009836904307527579,-0.028792824462574473,-0.010209385302997585,0.0224340905408092,-0.001138883871642229,-0.01693063430737857
front,front,194,763,0.00013060701292336196,12.902480015298165,0,NN,6,"{'NNP', 'VBD', 'VBN', 'JJ', 'NN', 'VB'}",99,2.2532864292822317,0.00025282790691350925,0.11933477206317637,223.07535649894095,-0.022837628290914434,-0.01320308659402012,0.024947061749189654,-0.01743151321013545,-0.03641547780930802,-0.00563850044322169,-0.02273112753903071,0.05400592251993263,0.04591990468362878,-0.02584298586345471
foot,foot,134,1085,9.021309140067269e-05,13.43630366702752,0,NN,4,"{'JJ', 'NN', 'NNP', 'VB'}",99,2.2532864292822317,0.00021074666156102007,0.09947242425680147,223.07535649894095,-0.01966766507497384,0.01340200772911497,0.006713568327529663,0.019685777983358053,-0.008774142104506014,-0.0061821150603283545,-0.0326554337605354,0.008716389991348862,0.015396666490150977,0.010258552375915053
attempt,attempt,154,944,0.00010367773190823578,13.23560631679039,0,NN,4,"{'VB', 'NN', 'VBP', 'JJ'}",99,2.2532864292822317,0.00025664528435437415,0.12113657421526461,223.07535649894095,0.010886477323576076,0.027600855207791944,0.00608030878701417,0.01848374651952858,0.000906832249924339,0.0213074562884294,-0.04188034356792786,-0.04066783047939436,-0.03827187299072132,0.003422877331657563
course,cours,685,243,0.0004611639373840358,11.082432679637403,0,NN,2,"{'NN', 'NNP'}",262,0.8492200478243909,0.0003749649642872009,0.17698346314355884,222.4956525299904,0.00704139395703226,-0.0011098934569150518,0.012636886504428086,0.002511319638403229,-0.002605913129407656,-0.002193361774342078,-0.002388958132727829,0.03111602078373418,0.008416007317709306,-0.02648164977270832
sit,sit,133,1095,8.953985937529454e-05,13.447110421984103,0,VB,7,"{'NNP', 'VBP', 'VBD', 'VBN', 'VBZ', 'VB', 'NN'}",98,2.267933205246633,0.00020835535230644136,0.09834372628864033,222.25745411417006,-0.03518232838786867,-0.017499302043127114,-0.0008779838656575404,-0.012804774861322622,0.015104502678057262,-0.008208722981180956,0.012818511496309517,-0.006196014434230288,0.016755746172784563,-0.011713162163324018
road,road,243,598,0.00016359538216689152,12.577580353879512,0,NN,2,"{'NN', 'NNP'}",98,2.267933205246633,0.0003479028869693064,0.16421016264951263,222.25745411417006,-0.03293690745167335,0.037208910786970945,-0.016810092676243442,0.028255027642475603,-0.05354864302962923,0.027448021638703503,-0.1278682198598413,-0.0518201860609344,-0.010423115181560898,-0.03667175516321691
surprise,surpris,126,1141,8.482723519764746e-05,13.525112933985376,0,NN,3,"{'VB', 'NN', 'VBP'}",98,2.267933205246633,0.000227105434525468,0.1071937650960209,222.25745411417006,-0.004239488552966721,-0.019545738512463256,0.0013879716682483148,0.013129169825223523,-0.0020686422654881353,-0.006289585622521904,-0.00457504934915804,0.011626583844299643,-0.018796172306328,0.005674882451106579
faithful,faith,145,1015,9.761864367983239e-05,13.322483767470358,0,JJ,6,"{'VBP', 'VBN', 'VBZ', 'JJ', 'NN', 'VB'}",98,2.267933205246633,0.00023789717301128985,0.11228746566132881,222.25745411417006,-0.008104218665275234,0.0117463864719964,0.01190177070656339,0.010604676847703965,0.008504088798709258,-0.01446555472751772,0.012650891653638256,-0.026745836684828817,-0.030901991506862337,-0.039525075927737706
justice,justic,216,675,0.00014541811748168136,12.747505355321824,0,NN,3,"{'VB', 'NN', 'NNP'}",98,2.267933205246633,0.0003438121158571086,0.16227931868455525,222.25745411417006,0.03612984413623458,0.03535981630654792,0.02703971704016689,-0.055189904878563144,0.04690686354135379,0.0102323540846323,0.0011635638707108943,-0.010919131743277447,0.014086980435074321,-0.007186713798600996
spring,spring,156,934,0.00010502419595899209,13.216990638623043,0,NN,4,"{'VB', 'NN', 'NNP', 'VBG'}",98,2.267933205246633,0.00024223726430472643,0.11433598875183087,222.25745411417006,-0.01353259738041694,0.006424373553075417,-0.00880364684019764,0.009230922604709249,0.002454361274325443,-0.015769038771060468,-0.0251544936481476,0.019271923192170335,-0.014586147433926559,-0.021344749048997982
moral,moral,170,858,0.00011444944431428625,13.093001921347591,0,JJ,2,"{'JJ', 'NN'}",98,2.267933205246633,0.0002273412646621071,0.10730507692051455,222.25745411417006,0.026973416378502157,0.00404593044756221,0.001472145730703277,0.008875741691924668,0.02760846795538676,-0.013489205665108838,-0.001439008272145397,0.02428619311417436,0.0061629172756219675,-0.030526984355398717
midst,midst,144,1021,9.694541165445423e-05,13.33246785604298,0,NN,3,"{'IN', 'NN', 'RB'}",97,2.2827302071747133,0.0002208754817406236,0.10425322738157433,221.4248300959472,0.028924690743934563,0.006089362613685111,0.015457260273121021,-0.010099660978112896,0.012854091584654352,-0.024980863681284857,-0.004580600342533162,-0.01034720938214346,-0.0104796997894155,-0.022238817984355185
prove,prove,154,944,0.00010367773190823578,13.23560631679039,0,VB,6,"{'VBP', 'VBD', 'RB', 'IN', 'NN', 'VB'}",97,2.2827302071747133,0.00025569951397845763,0.12069017059783199,221.4248300959472,0.029632447729991362,0.00326413090359222,0.012783756984066613,-0.03870285963672343,0.021661357000229534,0.0024083959948940706,-0.0044886729445756945,-0.01973963140422762,0.00036602727687185915,0.0005326416397187888
tell,tell,753,228,0.0005069437151097503,10.945886802813364,0,VB,6,"{'CC', 'NNP', 'VBP', 'JJ', 'NN', 'VB'}",264,0.8382489300033878,0.00040364452312206,0.19052021491361232,221.2977175208944,-0.06178316213194159,-0.04182841471187552,0.010227463314964429,-0.029038579912213442,0.01742384530900413,-0.01825146349814184,-0.02046449891122959,0.005317306954046218,0.008286326241939231,-0.026417792792186295
mind,mind,629,257,0.00042346294396285915,11.205476650606004,0,NN,5,"{'NNP', 'VBP', 'IN', 'NN', 'VB'}",264,0.8382489300033878,0.0004075817410719926,0.1923785817859805,221.2977175208944,-0.02597270104354642,0.010223283389413102,0.014348075645815814,-0.011417747090510823,0.03892977667263674,-0.02173565027660595,-0.005525828349708859,-0.012808889975118446,-0.017394336929092216,0.005733443163703851
country,countri,1107,156,0.000745267852093617,10.38995335070374,0,NN,3,"{'VBZ', 'NN', 'NNP'}",264,0.8382489300033878,0.0005613025144927561,0.26493478684058086,221.2977175208944,0.07295701590993288,0.01101897965087354,0.05190748006527075,-0.01183614719910063,0.00714996674613328,-0.012263387634207087,-0.06880866048615178,-0.05016278097713128,0.014734227991385896,-0.06583729012240944
cry,cri,148,989,9.963833975596686e-05,13.292939491856343,0,NN,6,"{'NNP', 'VBP', 'VBZ', 'JJ', 'NN', 'VB'}",96,2.297680548640685,0.0002579925572536874,0.12177248702374044,220.57733266950578,-0.04036727815527692,0.015100285599056457,0.003723501051153139,-0.025296636268406877,0.0123810696084157,-0.014513278775210386,0.03132962928886878,-0.0026547223522280614,0.018617632891468425,0.0005811431179465098
